barcode	filename	checksum	analysis_id	uploaded	modified
TCGA-FS-A4F8-10B-01D-A25O-08	C828.TCGA-FS-A4F8-10B-01D-A25O-08.3.bam	4fae6b82c18a618c118a5c9bd4974c68	3c7bdd38-f7c2-48ef-ae5b-6676c8daa053	5/2/13	5/16/13
TCGA-FS-A4F8-06A-11D-A25O-08	C828.TCGA-FS-A4F8-06A-11D-A25O-08.3.bam	c994b26c54b410125aebadad311db256	b6a2a76c-9e0d-47d9-9efd-0bd830508efe	5/2/13	5/16/13
TCGA-FS-A4F9-10A-01D-A24R-08	C828.TCGA-FS-A4F9-10A-01D-A24R-08.3.bam	7c618f842a55311429455e3542fd6b6c	b8d488e1-003b-4fff-a982-f5273e4ab239	4/22/13	5/16/13
TCGA-FS-A4F9-06A-11D-A24R-08	C828.TCGA-FS-A4F9-06A-11D-A24R-08.3.bam	f4fb5eb90257460c2bdf9287c44b0c30	2d2c3c3c-5019-4e21-a190-20b0632a1a29	4/22/13	5/16/13
TCGA-FS-A4FB-10B-01D-A25O-08	C828.TCGA-FS-A4FB-10B-01D-A25O-08.3.bam	35ccf6baa983ac2b2af3a4c343b19ed6	d9241ed6-bce4-4cb3-a6fc-b941e34e3232	5/2/13	5/16/13
TCGA-FS-A4FB-06A-11D-A25O-08	C828.TCGA-FS-A4FB-06A-11D-A25O-08.3.bam	df99f44203c978cbdb1c8116cda705e7	c9f526e2-39fa-480b-816e-844caca72288	5/2/13	5/16/13
TCGA-FS-A4FC-10A-01D-A24R-08	C828.TCGA-FS-A4FC-10A-01D-A24R-08.3.bam	d2dceab80dcd7d3c2b0f4b15e5b6261c	5dd9ca2e-8755-4702-840c-d56792ea71c7	4/22/13	5/16/13
TCGA-FS-A4FC-06A-11D-A24R-08	C828.TCGA-FS-A4FC-06A-11D-A24R-08.3.bam	7b46a7d05ee8ef364711da90393369d5	b402bae2-5fe2-423f-9a3c-cee34d5f62db	4/22/13	5/16/13
TCGA-FS-A4FD-10B-01D-A25O-08	C828.TCGA-FS-A4FD-10B-01D-A25O-08.4.bam	bb84875059cab80367be9f278d0ba344	3ad236f7-7572-4926-8d93-b3f0c6888e6a	5/2/13	5/16/13
TCGA-FS-A4FD-06A-11D-A25O-08	C828.TCGA-FS-A4FD-06A-11D-A25O-08.3.bam	0ea1e0d9ce0c9a3559974d7de9ecc847	8063bfd2-b0f8-4445-83c3-a32cb3aef87d	5/2/13	5/16/13
TCGA-FW-A3I3-10A-01D-A21A-08	C828.TCGA-FW-A3I3-10A-01D-A21A-08.2.bam	2dedcec2570527b9b69138cbcdb32fa7	ca900035-7f3c-45ff-8276-c411fffcb339	9/26/13	9/26/13
TCGA-FW-A3I3-06A-11D-A21A-08	C828.TCGA-FW-A3I3-06A-11D-A21A-08.2.bam	61d93f8189bcd2a8715598da27cd2a1b	71e694a3-dbe1-4948-90e3-c8eb489c585b	9/22/13	9/22/13
TCGA-FW-A3R5-11A-11D-A23B-08	C828.TCGA-FW-A3R5-11A-11D-A23B-08.2.bam	630b48c106e216e223c3150318c20e1e	389b4a06-6bb3-4f8d-a7f4-8496d27c1989	8/20/13	8/20/13
TCGA-FW-A3R5-10A-01D-A23B-08	C828.TCGA-FW-A3R5-10A-01D-A23B-08.2.bam	be22b2c198d26777421708ce34fa71eb	a5006118-6bac-4d76-b136-a6954617563c	9/23/13	9/24/13
TCGA-FW-A3R5-06A-11D-A23B-08	C828.TCGA-FW-A3R5-06A-11D-A23B-08.2.bam	a5c9e02fa68a3e8ce170121bf57eae70	61fdf372-0f43-44d5-bbd7-7c3294e2e53f	9/23/13	9/24/13
TCGA-FW-A3TU-10A-01D-A23B-08	C828.TCGA-FW-A3TU-10A-01D-A23B-08.4.bam	a26283b9c364fb92afde5632367ffb89	7af041bb-a760-49c2-952f-ce417ea0ac1a	9/25/13	9/25/13
TCGA-FW-A3TU-06A-11D-A23B-08	C828.TCGA-FW-A3TU-06A-11D-A23B-08.4.bam	cba30ccb1c4474982798fff457cb7534	8c93b756-b5d9-4521-9670-04cee3a14e9b	8/20/13	8/20/13
TCGA-FW-A3TV-10A-01D-A23B-08	C828.TCGA-FW-A3TV-10A-01D-A23B-08.3.bam	b257266dac7873d1e5b71d43d12e4beb	e4faae3c-9276-4e06-8445-4a220c08a68d	8/20/13	8/20/13
TCGA-FW-A3TV-06A-11D-A23B-08	C828.TCGA-FW-A3TV-06A-11D-A23B-08.2.bam	c7a043c90426ef16b4b8d7cd0a66795b	fc31cbee-e19a-46cc-b078-dce0eb196d6e	8/20/13	8/20/13
TCGA-FW-A5DX-10A-01D-A27N-08	C828.TCGA-FW-A5DX-10A-01D-A27N-08.3.bam	db2345acf7b89957b6c7049b73d9eba3	65ed4633-eb2a-4596-9067-40cb711b7fb5	6/11/13	6/11/13
TCGA-FW-A5DX-01A-11D-A27K-08	C828.TCGA-FW-A5DX-01A-11D-A27K-08.3.bam	b534162035c0c48b195c272c02e1fefe	9c3ec022-82be-4bb4-8f58-e6f5bc0d776d	6/12/13	6/12/13
TCGA-GF-A2C7-10A-01D-A199-08	C828.TCGA-GF-A2C7-10A-01D-A199-08.2.bam	d3ec13ff285f7197c236c6c9d62c36a2	9e4dcc1b-140d-45ad-a44c-2a2152638a69	9/22/13	9/22/13
TCGA-GF-A2C7-01A-11D-A197-08	C828.TCGA-GF-A2C7-01A-11D-A197-08.2.bam	ed1e10c4c273dc40f3d4fa631d99943b	4d5a2621-28a9-4b15-9848-74b557d9289a	9/22/13	9/22/13
TCGA-GF-A3OT-10A-01D-A23B-08	C828.TCGA-GF-A3OT-10A-01D-A23B-08.1.bam	079f0c4b84ac0d431855f048cd5ea35f	cdb348a1-6830-477d-a938-86edc542de81	12/23/12	5/16/13
TCGA-GF-A3OT-06A-23D-A23B-08	C828.TCGA-GF-A3OT-06A-23D-A23B-08.1.bam	d5ecd5f3c47e8df5bf85c79248008635	ef49c317-53d1-4e50-bb70-80b5fcbc62e7	12/23/12	5/16/13
TCGA-GF-A4EO-10A-01D-A24R-08	C828.TCGA-GF-A4EO-10A-01D-A24R-08.3.bam	6f5a88e1966970419f0be94afe7b1fc2	5b120c7b-408b-4305-99a6-e870f2e1f704	4/22/13	5/16/13
TCGA-GF-A4EO-06A-12D-A24R-08	C828.TCGA-GF-A4EO-06A-12D-A24R-08.3.bam	3c536f206d135e5ed1b8b97266fed8ff	11a4b702-3786-4c8d-aac5-2e4bf4b36155	4/22/13	5/16/13
TCGA-GN-A262-10A-01D-A198-08	C828.TCGA-GN-A262-10A-01D-A198-08.2.bam	4dc80ac9a4a0ccb96733410a211da0b8	7b29d5dd-0724-4d1c-ace0-ba484c59adc3	9/22/13	9/22/13
TCGA-GN-A262-06A-11D-A196-08	C828.TCGA-GN-A262-06A-11D-A196-08.2.bam	9f201f5f000f46c0bd41cf45f85a9b4a	8109f0b7-8682-4edc-9cfd-642ebdf30535	9/22/13	9/22/13
TCGA-GN-A263-10A-01D-A198-08	C828.TCGA-GN-A263-10A-01D-A198-08.2.bam	8e061a752e480eaec1159d7312366b24	94bfefbb-4576-4340-92b6-4ed66e466215	9/22/13	9/22/13
TCGA-GN-A263-01A-11D-A196-08	C828.TCGA-GN-A263-01A-11D-A196-08.2.bam	cda84c372d3d26c38768968c2c99ac96	23fc6e75-8707-4af9-9a3c-10928e8a3ca4	9/22/13	9/22/13
TCGA-GN-A264-10A-01D-A198-08	C828.TCGA-GN-A264-10A-01D-A198-08.2.bam	853cc14a09a41c17103ce06ff904a037	8475293f-05fc-40ee-a5ea-9120824139d7	9/22/13	9/22/13
TCGA-GN-A264-06A-11D-A196-08	C828.TCGA-GN-A264-06A-11D-A196-08.2.bam	cda3d89e36407111f0a667feb33e123b	890b67e6-d078-4730-8058-a9ace5bbc22b	9/22/13	9/22/13
TCGA-GN-A265-10A-01D-A199-08	C828.TCGA-GN-A265-10A-01D-A199-08.3.bam	ff2b480cf47a4022a78dce36f2b3d5d2	9302b45c-b441-459e-84fb-c0ae012fa984	9/22/13	9/22/13
TCGA-GN-A265-06A-21D-A197-08	C828.TCGA-GN-A265-06A-21D-A197-08.3.bam	78072df6b0c3e5db01dff8cdd393fc3b	839ecb14-684f-4694-9695-7286c84f2d93	9/22/13	9/22/13
TCGA-GN-A266-10A-01D-A199-08	C828.TCGA-GN-A266-10A-01D-A199-08.2.bam	361544e10dcb49e9bcb774e201b8e55f	e8cfef09-82de-4b3b-ae16-58bfe516f673	9/22/13	9/22/13
TCGA-GN-A266-06A-11D-A197-08	C828.TCGA-GN-A266-06A-11D-A197-08.2.bam	388268d9e8f3748e403efce8ce4a8e16	75651275-5621-4b74-b286-7ee4d7a1ad5a	9/22/13	9/22/13
TCGA-GN-A267-10A-01D-A198-08	C828.TCGA-GN-A267-10A-01D-A198-08.3.bam	cb142f1f06560987dd7d0c877a500414	ede6deff-c53e-4e04-a32a-e182403f80e7	9/22/13	9/22/13
TCGA-GN-A267-06A-21D-A196-08	C828.TCGA-GN-A267-06A-21D-A196-08.3.bam	a473474b209484b2dfd5dfcaa1d8a623	b1dab810-6ffa-45ac-8dcb-e005ba268e09	9/22/13	9/22/13
TCGA-GN-A268-10A-01D-A198-08	C828.TCGA-GN-A268-10A-01D-A198-08.2.bam	d8b31989f622560d014754655597549d	aa775811-31ad-4d65-b70c-351c8096250b	9/22/13	9/22/13
TCGA-GN-A268-06A-11D-A196-08	C828.TCGA-GN-A268-06A-11D-A196-08.2.bam	a08d6fe60f98b825cf6c799117af8175	a6e10944-2e90-4012-be28-f63247c94712	9/22/13	9/22/13
TCGA-GN-A269-10A-01D-A19A-08	C828.TCGA-GN-A269-10A-01D-A19A-08.2.bam	f1f5264fd1fb01faa1482d742cb8c5d5	af0637f4-903e-4d09-ac3e-5cfd80487b2a	9/22/13	9/22/13
TCGA-GN-A269-01A-11D-A19A-08	C828.TCGA-GN-A269-01A-11D-A19A-08.2.bam	5630f7c9abc734ff5c8a7c2191887b35	1afbc2c5-9849-418a-a718-542b2291fe27	9/22/13	9/22/13
TCGA-GN-A26A-10A-01D-A19A-08	C828.TCGA-GN-A26A-10A-01D-A19A-08.3.bam	69eb274e91c9522c71d13e33d559912e	c49fa370-4ab7-4eae-b34a-e0c04b935ac6	9/22/13	9/22/13
TCGA-GN-A26A-06A-11D-A19A-08	C828.TCGA-GN-A26A-06A-11D-A19A-08.3.bam	7f14467d23b8ae2d05f25ef8fdd90c03	3ba71f7c-6e1e-4866-9163-8c5f27306b7e	9/22/13	9/22/13
TCGA-GN-A26C-10A-01D-A19A-08	C828.TCGA-GN-A26C-10A-01D-A19A-08.3.bam	5f24ad932df450a322d41a98ecdc09f1	a2c02814-b9bb-418a-b862-4f5bfe52d387	9/22/13	9/22/13
TCGA-GN-A26C-01A-11D-A19A-08	C828.TCGA-GN-A26C-01A-11D-A19A-08.3.bam	2f4f37ae6e4392123f198c01b80dce23	52f49b1c-ed99-47c1-ac1e-4e879a957b80	9/22/13	9/22/13
TCGA-GN-A26D-10A-01D-A19A-08	C828.TCGA-GN-A26D-10A-01D-A19A-08.2.bam	dbf79e3265f75e7de36d616922c9d042	fd023605-a477-4fe6-af39-ce55c601609f	9/22/13	9/22/13
TCGA-GN-A26D-06A-11D-A19A-08	C828.TCGA-GN-A26D-06A-11D-A19A-08.2.bam	dd275bd4ea21edba6381ecbdbd4adb95	32fde99a-f705-4cf3-915a-2675c43a35b9	9/22/13	9/22/13
TCGA-IH-A3EA-10A-01D-A20D-08	C828.TCGA-IH-A3EA-10A-01D-A20D-08.1.bam	ac6e13ae3a609917d72c294338881021	6a9fe6de-4729-4be7-8f0a-16912934c89d	9/10/12	5/16/13
TCGA-IH-A3EA-01A-11D-A20D-08	C828.TCGA-IH-A3EA-01A-11D-A20D-08.1.bam	e1436e1fe0b6744adf2929ff9d091e51	8de77aa2-5a3d-45ea-88c6-78f92bafb439	9/10/12	5/16/13
